time_bin,src,dst,packets,bytes,regime
14,s00000015,d00000102,1.932,1982,hotspot_zipf
11,s00000282,d00000168,8.247,10655,hotspot_zipf
5,s00000015,d00000359,4.048,3647,hotspot_zipf
5,s00000015,d00000063,2.043,1259,hotspot_zipf
12,s00000000,d00000168,2.698,2296,hotspot_zipf
10,s00000282,d00000237,4.401,2988,hotspot_zipf
5,s00000282,d00000168,2.774,3435,hotspot_zipf
15,s00000297,d00000247,2.643,2823,hotspot_zipf
1,s00000297,d00000168,2.686,470,hotspot_zipf
4,s00000015,d00000112,0.875,1143,hotspot_zipf
9,s00000015,d00000168,15.65,7809,hotspot_zipf
4,s00000000,d00000328,9.875,12561,hotspot_zipf
3,s00000055,d00000168,12.836,899,hotspot_zipf
12,s00000466,d00000168,2.942,853,hotspot_zipf
12,s00000084,d00000254,3.711,2546,hotspot_zipf
3,s00000282,d00000223,5.55,916,hotspot_zipf
12,s00000446,d00000112,6.907,8737,hotspot_zipf
14,s00000393,d00000168,0.648,212,hotspot_zipf
6,s00000290,d00000409,4.552,3578,hotspot_zipf
13,s00000262,d00000059,1.359,1430,hotspot_zipf
2,s00000015,d00000247,3.111,3879,hotspot_zipf
13,s00000297,d00000168,1.835,183,hotspot_zipf
12,s00000032,d00000247,15.211,13888,hotspot_zipf
13,s00000282,d00000112,5.366,7281,hotspot_zipf
14,s00000015,d00000237,3.237,411,hotspot_zipf
7,s00000473,d00000351,11.529,4196,hotspot_zipf
15,s00000015,d00000080,3.114,570,hotspot_zipf
8,s00000318,d00000490,1.736,1787,hotspot_zipf
12,s00000413,d00000102,2.811,2789,hotspot_zipf
3,s00000015,d00000025,2.394,3301,hotspot_zipf
3,s00000395,d00000314,3.463,4803,hotspot_zipf
13,s00000282,d00000168,7.03,2868,hotspot_zipf
13,s00000262,d00000059,2.986,842,hotspot_zipf
15,s00000015,d00000237,3.13,1925,hotspot_zipf
6,s00000015,d00000168,8.201,11047,hotspot_zipf
13,s00000015,d00000496,4.293,2271,hotspot_zipf
7,s00000062,d00000492,7.744,7914,hotspot_zipf
4,s00000282,d00000359,3.742,3626,hotspot_zipf
4,s00000282,d00000168,1.037,264,hotspot_zipf
12,s00000282,d00000314,1.219,667,hotspot_zipf
12,s00000015,d00000247,0.754,360,hotspot_zipf
6,s00000015,d00000168,9.171,10767,hotspot_zipf
15,s00000297,d00000247,4.806,5946,hotspot_zipf
10,s00000473,d00000168,2.172,1236,hotspot_zipf
5,s00000015,d00000168,1.371,1723,hotspot_zipf
13,s00000023,d00000100,4.581,3742,hotspot_zipf
3,s00000015,d00000112,2.949,3002,hotspot_zipf
11,s00000473,d00000168,4.416,4646,hotspot_zipf
7,s00000000,d00000351,1.563,2157,hotspot_zipf
2,s00000416,d00000282,1.234,479,hotspot_zipf
3,s00000297,d00000112,13.479,15461,hotspot_zipf
4,s00000015,d00000168,1.419,1288,hotspot_zipf
2,s00000282,d00000168,3.252,4393,hotspot_zipf
2,s00000015,d00000147,10.947,4160,hotspot_zipf
7,s00000282,d00000168,0.646,390,hotspot_zipf
0,s00000039,d00000237,6.199,6329,hotspot_zipf
7,s00000441,d00000445,3.529,2375,hotspot_zipf
1,s00000098,d00000102,2.92,961,hotspot_zipf
0,s00000337,d00000168,4.224,2167,hotspot_zipf
11,s00000252,d00000247,1.152,111,hotspot_zipf
15,s00000015,d00000168,0.457,166,hotspot_zipf
3,s00000473,d00000168,17.902,3419,hotspot_zipf
15,s00000015,d00000285,2.571,1247,hotspot_zipf
10,s00000439,d00000033,7.345,1131,hotspot_zipf
13,s00000473,d00000474,8.912,2344,hotspot_zipf
11,s00000365,d00000168,4.292,3605,hotspot_zipf
4,s00000269,d00000351,4.986,6860,hotspot_zipf
5,s00000282,d00000347,6.266,5621,hotspot_zipf
10,s00000466,d00000351,13.545,12542,hotspot_zipf
9,s00000040,d00000237,5.148,7341,hotspot_zipf
14,s00000352,d00000237,10.226,14183,hotspot_zipf
15,s00000297,d00000061,2.562,853,hotspot_zipf
12,s00000385,d00000168,2.278,583,hotspot_zipf
1,s00000057,d00000237,3.581,4706,hotspot_zipf
15,s00000282,d00000168,4.746,4423,hotspot_zipf
5,s00000015,d00000237,5.359,5632,hotspot_zipf
11,s00000000,d00000177,18.834,12864,hotspot_zipf
5,s00000015,d00000237,7.021,2584,hotspot_zipf
5,s00000282,d00000351,3.519,4670,hotspot_zipf
8,s00000015,d00000168,19.536,17270,hotspot_zipf
4,s00000439,d00000237,4.457,397,hotspot_zipf
2,s00000015,d00000061,4.574,1258,hotspot_zipf
3,s00000015,d00000285,5.155,4655,hotspot_zipf
3,s00000352,d00000314,2.474,1976,hotspot_zipf
15,s00000033,d00000237,1.259,994,hotspot_zipf
1,s00000015,d00000237,3.742,5227,hotspot_zipf
6,s00000305,d00000184,2.524,351,hotspot_zipf
8,s00000015,d00000168,1.54,2126,hotspot_zipf
9,s00000473,d00000285,3.7,2664,hotspot_zipf
2,s00000015,d00000112,2.786,3739,hotspot_zipf
12,s00000384,d00000213,1.963,911,hotspot_zipf
6,s00000140,d00000102,0.683,692,hotspot_zipf
0,s00000468,d00000247,2.863,1346,hotspot_zipf
13,s00000015,d00000168,15.919,10681,hotspot_zipf
4,s00000466,d00000237,7.335,888,hotspot_zipf
12,s00000015,d00000112,8.713,2135,hotspot_zipf
14,s00000084,d00000168,3.264,3953,hotspot_zipf
8,s00000282,d00000237,8.517,8534,hotspot_zipf
7,s00000234,d00000168,1.827,610,hotspot_zipf
1,s00000282,d00000246,2.215,1588,hotspot_zipf
4,s00000282,d00000102,5.28,7001,hotspot_zipf
2,s00000015,d00000168,0.935,1306,hotspot_zipf
10,s00000000,d00000102,3.5,896,hotspot_zipf
4,s00000282,d00000247,4.349,422,hotspot_zipf
3,s00000262,d00000168,14.941,19125,hotspot_zipf
9,s00000245,d00000247,1.786,280,hotspot_zipf
12,s00000140,d00000247,4.842,6764,hotspot_zipf
2,s00000466,d00000059,1.863,2382,hotspot_zipf
10,s00000015,d00000237,2.048,1506,hotspot_zipf
9,s00000439,d00000293,0.302,374,hotspot_zipf
14,s00000015,d00000409,1.443,1808,hotspot_zipf
15,s00000282,d00000102,9.271,12580,hotspot_zipf
3,s00000473,d00000102,5.28,2228,hotspot_zipf
0,s00000015,d00000168,3.831,4516,hotspot_zipf
2,s00000297,d00000247,29.877,7678,hotspot_zipf
5,s00000015,d00000111,5.389,3298,hotspot_zipf
11,s00000000,d00000502,1.107,1201,hotspot_zipf
15,s00000039,d00000237,2.781,1913,hotspot_zipf
8,s00000282,d00000029,3.164,2693,hotspot_zipf
8,s00000015,d00000247,13.913,11422,hotspot_zipf
14,s00000473,d00000168,1.496,1863,hotspot_zipf
15,s00000000,d00000112,4.855,1738,hotspot_zipf
14,s00000015,d00000237,7.952,6585,hotspot_zipf
2,s00000015,d00000238,1.621,1230,hotspot_zipf
14,s00000015,d00000237,3.604,5154,hotspot_zipf
5,s00000015,d00000168,0.557,660,hotspot_zipf
0,s00000000,d00000112,3.641,2359,hotspot_zipf
0,s00000015,d00000072,0.469,458,hotspot_zipf
11,s00000015,d00000112,2.365,1485,hotspot_zipf
7,s00000282,d00000168,15.41,2219,hotspot_zipf
12,s00000015,d00000168,4.799,5409,hotspot_zipf
7,s00000282,d00000082,3.488,1490,hotspot_zipf
10,s00000068,d00000351,3.815,5498,hotspot_zipf
10,s00000015,d00000122,22.724,22042,hotspot_zipf
3,s00000015,d00000102,5.458,2816,hotspot_zipf
0,s00000015,d00000147,8.422,3310,hotspot_zipf
6,s00000429,d00000168,2.262,921,hotspot_zipf
9,s00000095,d00000237,2.268,3080,hotspot_zipf
7,s00000015,d00000102,1.317,1568,hotspot_zipf
10,s00000015,d00000112,2.854,3045,hotspot_zipf
2,s00000401,d00000052,1.792,830,hotspot_zipf
13,s00000282,d00000168,8.023,8159,hotspot_zipf
10,s00000282,d00000509,5.905,1654,hotspot_zipf
10,s00000321,d00000254,3.004,1172,hotspot_zipf
3,s00000015,d00000351,2.057,1739,hotspot_zipf
6,s00000282,d00000409,0.254,275,hotspot_zipf
3,s00000000,d00000156,1.97,932,hotspot_zipf
3,s00000282,d00000237,4.374,4606,hotspot_zipf
10,s00000015,d00000168,6.004,1273,hotspot_zipf
6,s00000282,d00000168,0.214,243,hotspot_zipf
5,s00000015,d00000247,0.394,364,hotspot_zipf
3,s00000015,d00000187,3.84,1528,hotspot_zipf
13,s00000282,d00000237,1.331,809,hotspot_zipf
4,s00000473,d00000168,2.749,1471,hotspot_zipf
0,s00000015,d00000465,2.189,455,hotspot_zipf
8,s00000015,d00000237,5.624,7856,hotspot_zipf
15,s00000015,d00000237,0.639,314,hotspot_zipf
4,s00000282,d00000247,2.009,2328,hotspot_zipf
11,s00000423,d00000409,7.713,4952,hotspot_zipf
11,s00000000,d00000112,4.011,2964,hotspot_zipf
5,s00000015,d00000168,1.596,424,hotspot_zipf
15,s00000015,d00000492,4.994,6177,hotspot_zipf
6,s00000473,d00000237,4.298,4414,hotspot_zipf
14,s00000015,d00000370,1.513,2006,hotspot_zipf
14,s00000000,d00000168,6.166,814,hotspot_zipf
13,s00000297,d00000492,6.08,3289,hotspot_zipf
15,s00000507,d00000168,2.966,1922,hotspot_zipf
8,s00000297,d00000294,7.707,10644,hotspot_zipf
4,s00000015,d00000409,1.177,587,hotspot_zipf
1,s00000020,d00000168,6.59,8784,hotspot_zipf
10,s00000185,d00000168,2.811,3747,hotspot_zipf
7,s00000429,d00000168,1.448,1884,hotspot_zipf
7,s00000297,d00000112,1.964,460,hotspot_zipf
10,s00000000,d00000082,9.423,7124,hotspot_zipf
11,s00000093,d00000473,2.036,346,hotspot_zipf
2,s00000304,d00000237,2.45,2509,hotspot_zipf
12,s00000206,d00000102,1.863,960,hotspot_zipf
10,s00000282,d00000237,1.649,1593,hotspot_zipf
6,s00000473,d00000168,7.85,10927,hotspot_zipf
12,s00000473,d00000351,23.907,3562,hotspot_zipf
2,s00000352,d00000168,10.977,7970,hotspot_zipf
3,s00000252,d00000033,5.238,7412,hotspot_zipf
2,s00000015,d00000237,6.537,8328,hotspot_zipf
7,s00000015,d00000493,2.454,722,hotspot_zipf
13,s00000015,d00000247,2.147,262,hotspot_zipf
5,s00000282,d00000492,1.175,1698,hotspot_zipf
7,s00000297,d00000102,12.013,13900,hotspot_zipf
10,s00000385,d00000168,2.47,1776,hotspot_zipf
13,s00000441,d00000247,1.765,1855,hotspot_zipf
7,s00000015,d00000168,1.894,1248,hotspot_zipf
13,s00000015,d00000112,3.955,5605,hotspot_zipf
15,s00000015,d00000168,2.049,2090,hotspot_zipf
11,s00000206,d00000168,3.393,1086,hotspot_zipf
2,s00000473,d00000237,3.872,3164,hotspot_zipf
2,s00000297,d00000247,10.973,2403,hotspot_zipf
15,s00000046,d00000247,1.108,820,hotspot_zipf
15,s00000015,d00000237,4.346,6149,hotspot_zipf
12,s00000355,d00000247,1.8,1001,hotspot_zipf
6,s00000429,d00000443,2.281,3099,hotspot_zipf
8,s00000297,d00000168,14.106,2144,hotspot_zipf
15,s00000015,d00000168,5.827,4522,hotspot_zipf
0,s00000015,d00000492,2.367,2694,hotspot_zipf
0,s00000260,d00000359,5.171,6785,hotspot_zipf
14,s00000449,d00000237,3.283,2604,hotspot_zipf
12,s00000015,d00000281,8.973,10795,hotspot_zipf
6,s00000033,d00000237,2.168,2580,hotspot_zipf
14,s00000000,d00000168,5.162,4465,hotspot_zipf
14,s00000000,d00000192,2.782,2954,hotspot_zipf
13,s00000015,d00000168,3.376,2394,hotspot_zipf
12,s00000323,d00000102,2.92,794,hotspot_zipf
10,s00000282,d00000168,1.926,189,hotspot_zipf
12,s00000140,d00000300,3.676,1537,hotspot_zipf
15,s00000020,d00000112,7.998,7990,hotspot_zipf
3,s00000015,d00000059,1.952,2499,hotspot_zipf
3,s00000297,d00000168,2.372,2606,hotspot_zipf
0,s00000140,d00000257,4.642,422,hotspot_zipf
7,s00000000,d00000359,1.712,1503,hotspot_zipf
10,s00000282,d00000168,7.25,9461,hotspot_zipf
3,s00000487,d00000492,6.27,6985,hotspot_zipf
1,s00000002,d00000168,0.435,392,hotspot_zipf
12,s00000499,d00000237,1.871,1366,hotspot_zipf
12,s00000015,d00000237,1.282,731,hotspot_zipf
8,s00000015,d00000168,6.982,2723,hotspot_zipf
12,s00000473,d00000351,7.704,8752,hotspot_zipf
12,s00000473,d00000385,1.155,1593,hotspot_zipf
4,s00000015,d00000168,1.82,1492,hotspot_zipf
1,s00000282,d00000168,3.117,545,hotspot_zipf
14,s00000278,d00000461,2.411,2877,hotspot_zipf
0,s00000020,d00000237,6.343,2778,hotspot_zipf
10,s00000305,d00000168,7.99,5913,hotspot_zipf
1,s00000282,d00000112,5.663,1971,hotspot_zipf
14,s00000015,d00000168,8.828,7672,hotspot_zipf
13,s00000140,d00000168,7.692,6985,hotspot_zipf
10,s00000282,d00000314,3.145,371,hotspot_zipf
8,s00000282,d00000237,2.278,1608,hotspot_zipf
3,s00000206,d00000168,1.739,1717,hotspot_zipf
0,s00000282,d00000409,6.934,5936,hotspot_zipf
11,s00000015,d00000223,7.388,1596,hotspot_zipf
0,s00000000,d00000353,8.259,5872,hotspot_zipf
2,s00000000,d00000079,2.507,3121,hotspot_zipf
11,s00000282,d00000100,2.37,2160,hotspot_zipf
7,s00000042,d00000351,4.243,2287,hotspot_zipf
2,s00000352,d00000247,10.194,2151,hotspot_zipf
15,s00000473,d00000168,4.604,4577,hotspot_zipf
10,s00000015,d00000112,4.095,2363,hotspot_zipf
0,s00000015,d00000082,1.613,1637,hotspot_zipf
3,s00000033,d00000168,4.973,4093,hotspot_zipf
14,s00000209,d00000363,5.409,6951,hotspot_zipf
14,s00000439,d00000123,1.445,1309,hotspot_zipf
14,s00000262,d00000168,15.946,10365,hotspot_zipf
5,s00000015,d00000336,1.485,995,hotspot_zipf
6,s00000282,d00000119,7.656,7794,hotspot_zipf
12,s00000015,d00000168,2.803,378,hotspot_zipf
2,s00000237,d00000247,3.874,814,hotspot_zipf
4,s00000015,d00000351,1.671,1728,hotspot_zipf
3,s00000247,d00000471,2.037,1827,hotspot_zipf
0,s00000140,d00000059,6.254,4741,hotspot_zipf
0,s00000282,d00000168,2.827,3729,hotspot_zipf
2,s00000252,d00000237,2.481,3471,hotspot_zipf
4,s00000252,d00000168,7.386,8339,hotspot_zipf
12,s00000282,d00000247,6.321,3413,hotspot_zipf
1,s00000015,d00000160,3.891,611,hotspot_zipf
5,s00000297,d00000237,4.128,4153,hotspot_zipf
13,s00000282,d00000112,15.467,17431,hotspot_zipf
11,s00000282,d00000112,2.897,353,hotspot_zipf
12,s00000020,d00000285,4.747,4543,hotspot_zipf
2,s00000015,d00000237,4.905,4974,hotspot_zipf
15,s00000462,d00000200,0.972,1074,hotspot_zipf
7,s00000352,d00000168,0.606,95,hotspot_zipf
3,s00000473,d00000237,3.764,1830,hotspot_zipf
8,s00000111,d00000482,7.256,6639,hotspot_zipf
0,s00000409,d00000168,4.022,5079,hotspot_zipf
12,s00000395,d00000060,2.096,1979,hotspot_zipf
11,s00000217,d00000168,1.882,363,hotspot_zipf
14,s00000429,d00000254,6.912,7271,hotspot_zipf
4,s00000341,d00000168,2.583,3710,hotspot_zipf
5,s00000015,d00000247,0.808,612,hotspot_zipf
6,s00000015,d00000144,6.15,8579,hotspot_zipf
4,s00000020,d00000237,4.155,3054,hotspot_zipf
13,s00000200,d00000168,4.715,3687,hotspot_zipf
3,s00000282,d00000168,8.46,1929,hotspot_zipf
4,s00000249,d00000168,10.874,9950,hotspot_zipf
11,s00000401,d00000237,5.525,2282,hotspot_zipf
9,s00000321,d00000247,2.882,2352,hotspot_zipf
10,s00000015,d00000237,0.516,609,hotspot_zipf
1,s00000015,d00000168,4.371,5673,hotspot_zipf
4,s00000413,d00000059,2.946,4093,hotspot_zipf
9,s00000297,d00000321,10.82,4382,hotspot_zipf
3,s00000000,d00000102,10.422,5492,hotspot_zipf
6,s00000282,d00000168,5.126,5141,hotspot_zipf
1,s00000015,d00000265,11.316,9155,hotspot_zipf
8,s00000150,d00000492,3.147,3279,hotspot_zipf
1,s00000491,d00000246,3.234,1478,hotspot_zipf
8,s00000009,d00000112,1.589,2087,hotspot_zipf
12,s00000352,d00000492,2.552,1161,hotspot_zipf
3,s00000140,d00000059,4.054,1565,hotspot_zipf
12,s00000473,d00000059,8.584,9974,hotspot_zipf
12,s00000385,d00000247,1.753,345,hotspot_zipf
7,s00000000,d00000421,6.834,8338,hotspot_zipf
10,s00000282,d00000237,26.723,24826,hotspot_zipf
12,s00000388,d00000359,1.021,938,hotspot_zipf
8,s00000015,d00000237,2.673,1951,hotspot_zipf
8,s00000282,d00000102,3.423,4341,hotspot_zipf
5,s00000015,d00000237,8.186,7130,hotspot_zipf
9,s00000015,d00000247,19.555,1369,hotspot_zipf
15,s00000015,d00000168,10.025,5534,hotspot_zipf
13,s00000015,d00000237,3.253,4297,hotspot_zipf
4,s00000473,d00000168,1.582,840,hotspot_zipf
7,s00000015,d00000102,3.197,662,hotspot_zipf
5,s00000039,d00000353,3.246,1178,hotspot_zipf
8,s00000140,d00000147,4.169,392,hotspot_zipf
11,s00000282,d00000147,1.522,2200,hotspot_zipf
15,s00000473,d00000112,12.978,2907,hotspot_zipf
8,s00000282,d00000168,1.77,1092,hotspot_zipf
15,s00000388,d00000168,6.143,2543,hotspot_zipf
13,s00000015,d00000143,4.06,459,hotspot_zipf
9,s00000282,d00000112,1.272,1034,hotspot_zipf
9,s00000015,d00000168,3.56,758,hotspot_zipf
7,s00000395,d00000023,3.417,495,hotspot_zipf
0,s00000262,d00000168,2.841,398,hotspot_zipf
0,s00000015,d00000102,6.866,9118,hotspot_zipf
8,s00000365,d00000112,2.204,992,hotspot_zipf
7,s00000188,d00000112,32.082,21463,hotspot_zipf
2,s00000140,d00000351,9.135,6339,hotspot_zipf
4,s00000015,d00000314,1.49,2124,hotspot_zipf
14,s00000439,d00000492,0.368,524,hotspot_zipf
7,s00000158,d00000297,10.219,10719,hotspot_zipf
0,s00000393,d00000168,4.191,5197,hotspot_zipf
3,s00000009,d00000168,3.605,1514,hotspot_zipf
6,s00000282,d00000223,1.41,509,hotspot_zipf
15,s00000015,d00000237,0.933,321,hotspot_zipf
8,s00000201,d00000492,0.641,94,hotspot_zipf
3,s00000282,d00000168,32.732,39147,hotspot_zipf
10,s00000352,d00000397,13.926,5904,hotspot_zipf
10,s00000466,d00000477,2.052,1767,hotspot_zipf
2,s00000015,d00000484,17.742,10113,hotspot_zipf
0,s00000385,d00000237,0.645,125,hotspot_zipf
1,s00000015,d00000237,6.23,1346,hotspot_zipf
6,s00000000,d00000501,6.267,2738,hotspot_zipf
11,s00000015,d00000168,1.558,1873,hotspot_zipf
15,s00000015,d00000247,2.232,527,hotspot_zipf
4,s00000297,d00000100,1.323,1854,hotspot_zipf
6,s00000245,d00000168,3.471,3072,hotspot_zipf
9,s00000015,d00000168,10.768,13470,hotspot_zipf
1,s00000317,d00000247,8.102,10525,hotspot_zipf
12,s00000468,d00000112,4.844,2524,hotspot_zipf
10,s00000282,d00000314,9.037,5178,hotspot_zipf
0,s00000282,d00000203,0.682,627,hotspot_zipf
13,s00000391,d00000112,20.213,2042,hotspot_zipf
15,s00000015,d00000059,3.192,252,hotspot_zipf
0,s00000495,d00000168,1.034,1410,hotspot_zipf
3,s00000015,d00000314,2.374,938,hotspot_zipf
9,s00000000,d00000492,1.871,2273,hotspot_zipf
6,s00000352,d00000247,3.629,4762,hotspot_zipf
1,s00000015,d00000159,4.411,490,hotspot_zipf
13,s00000015,d00000385,0.416,93,hotspot_zipf
12,s00000158,d00000112,10.271,4653,hotspot_zipf
2,s00000015,d00000168,15.591,3352,hotspot_zipf
9,s00000039,d00000237,1.323,786,hotspot_zipf
4,s00000015,d00000168,12.448,14154,hotspot_zipf
13,s00000015,d00000168,10.254,14643,hotspot_zipf
8,s00000262,d00000168,8.241,6082,hotspot_zipf
15,s00000084,d00000401,14.318,1546,hotspot_zipf
11,s00000015,d00000168,0.964,1102,hotspot_zipf
11,s00000311,d00000102,6.372,9195,hotspot_zipf
1,s00000020,d00000168,1.349,1747,hotspot_zipf
12,s00000000,d00000223,27.689,25613,hotspot_zipf
7,s00000401,d00000168,1.398,266,hotspot_zipf
6,s00000020,d00000487,1.114,688,hotspot_zipf
1,s00000015,d00000168,9.094,12413,hotspot_zipf
5,s00000015,d00000273,5.809,3637,hotspot_zipf
11,s00000015,d00000247,3.416,3795,hotspot_zipf
14,s00000000,d00000168,3.765,3705,hotspot_zipf
1,s00000015,d00000168,5.769,3098,hotspot_zipf
5,s00000015,d00000168,15.639,7741,hotspot_zipf
15,s00000015,d00000112,1.759,1738,hotspot_zipf
14,s00000282,d00000102,2.016,964,hotspot_zipf
15,s00000015,d00000112,1.985,1761,hotspot_zipf
7,s00000000,d00000112,3.117,3619,hotspot_zipf
1,s00000015,d00000102,3.365,747,hotspot_zipf
0,s00000015,d00000168,1.05,538,hotspot_zipf
10,s00000015,d00000112,4.366,3655,hotspot_zipf
9,s00000262,d00000492,1.071,1272,hotspot_zipf
7,s00000401,d00000168,2.519,353,hotspot_zipf
12,s00000352,d00000021,2.661,1421,hotspot_zipf
0,s00000140,d00000237,2.676,1172,hotspot_zipf
0,s00000308,d00000240,12.581,12694,hotspot_zipf
7,s00000317,d00000477,14.462,14664,hotspot_zipf
15,s00000282,d00000168,8.755,560,hotspot_zipf
14,s00000321,d00000168,13.781,13630,hotspot_zipf
5,s00000015,d00000247,2.573,2089,hotspot_zipf
4,s00000297,d00000237,11.777,1861,hotspot_zipf
7,s00000188,d00000237,3.173,2142,hotspot_zipf
3,s00000282,d00000459,4.081,3775,hotspot_zipf
11,s00000286,d00000501,4.249,4882,hotspot_zipf
13,s00000000,d00000021,1.001,1377,hotspot_zipf
9,s00000352,d00000168,1.923,1746,hotspot_zipf
8,s00000000,d00000471,2.882,3556,hotspot_zipf
7,s00000039,d00000033,4.616,4487,hotspot_zipf
3,s00000262,d00000168,2.967,605,hotspot_zipf
15,s00000352,d00000247,1.546,468,hotspot_zipf
3,s00000000,d00000094,1.175,1401,hotspot_zipf
2,s00000282,d00000232,3.353,4208,hotspot_zipf
3,s00000015,d00000433,1.149,215,hotspot_zipf
11,s00000000,d00000168,1.153,1392,hotspot_zipf
11,s00000015,d00000019,3.029,3643,hotspot_zipf
0,s00000282,d00000112,3.9,3046,hotspot_zipf
0,s00000015,d00000168,1.576,966,hotspot_zipf
12,s00000365,d00000023,0.67,653,hotspot_zipf
3,s00000000,d00000237,4.299,795,hotspot_zipf
11,s00000015,d00000168,6.93,3035,hotspot_zipf
8,s00000015,d00000168,2.301,1397,hotspot_zipf
6,s00000000,d00000254,2.37,1052,hotspot_zipf
6,s00000466,d00000247,0.411,197,hotspot_zipf
6,s00000473,d00000285,7.478,6184,hotspot_zipf
0,s00000439,d00000123,1.24,479,hotspot_zipf
9,s00000015,d00000168,6.343,4282,hotspot_zipf
1,s00000352,d00000237,1.955,2001,hotspot_zipf
14,s00000015,d00000168,2.923,696,hotspot_zipf
10,s00000015,d00000298,2.805,541,hotspot_zipf
2,s00000282,d00000168,0.659,842,hotspot_zipf
0,s00000015,d00000409,39.447,39447,hotspot_zipf
6,s00000000,d00000156,0.813,859,hotspot_zipf
2,s00000466,d00000237,3.666,2031,hotspot_zipf
7,s00000015,d00000285,1.598,527,hotspot_zipf
0,s00000321,d00000492,2.684,827,hotspot_zipf
5,s00000039,d00000168,11.462,15542,hotspot_zipf
3,s00000015,d00000359,0.621,460,hotspot_zipf
3,s00000140,d00000237,2.921,2501,hotspot_zipf
8,s00000015,d00000237,5.172,1997,hotspot_zipf
7,s00000015,d00000168,3.701,2646,hotspot_zipf
9,s00000000,d00000359,4.746,2430,hotspot_zipf
5,s00000020,d00000080,1.69,2132,hotspot_zipf
12,s00000015,d00000492,0.759,339,hotspot_zipf
9,s00000015,d00000199,1.02,211,hotspot_zipf
4,s00000473,d00000213,2.297,2286,hotspot_zipf
6,s00000352,d00000112,6.475,1230,hotspot_zipf
3,s00000282,d00000237,3.57,1003,hotspot_zipf
13,s00000015,d00000112,14.062,19927,hotspot_zipf
1,s00000297,d00000347,3.635,3897,hotspot_zipf
13,s00000282,d00000247,3.952,917,hotspot_zipf
10,s00000196,d00000112,3.976,4004,hotspot_zipf
8,s00000015,d00000265,0.699,479,hotspot_zipf
8,s00000015,d00000237,5.577,7094,hotspot_zipf
13,s00000033,d00000168,1.222,1732,hotspot_zipf
5,s00000015,d00000237,2.359,394,hotspot_zipf
8,s00000410,d00000237,27.365,13683,hotspot_zipf
1,s00000125,d00000168,1.091,1431,hotspot_zipf
5,s00000282,d00000237,3.694,4979,hotspot_zipf
9,s00000429,d00000273,4.318,2025,hotspot_zipf
9,s00000282,d00000376,3.729,1078,hotspot_zipf
11,s00000015,d00000331,3.331,4557,hotspot_zipf
13,s00000015,d00000102,2.009,2592,hotspot_zipf
9,s00000466,d00000352,19.945,6901,hotspot_zipf
8,s00000000,d00000477,0.546,35,hotspot_zipf
8,s00000015,d00000168,1.318,1198,hotspot_zipf
12,s00000282,d00000402,12.622,9643,hotspot_zipf
14,s00000368,d00000158,5.442,2177,hotspot_zipf
5,s00000352,d00000059,1.668,2268,hotspot_zipf
8,s00000282,d00000168,1.479,1898,hotspot_zipf
10,s00000282,d00000112,2.653,3035,hotspot_zipf
4,s00000015,d00000112,35.722,2286,hotspot_zipf
9,s00000000,d00000168,5.176,5218,hotspot_zipf
6,s00000282,d00000492,1.313,133,hotspot_zipf
10,s00000002,d00000168,4.114,2979,hotspot_zipf
10,s00000321,d00000492,1.89,2366,hotspot_zipf
7,s00000015,d00000168,12.788,14540,hotspot_zipf
11,s00000000,d00000168,4.326,3876,hotspot_zipf
2,s00000509,d00000039,10.323,10901,hotspot_zipf
14,s00000015,d00000102,3.839,1048,hotspot_zipf
