time_bin,src,dst,packets,bytes,regime,target_nnz
14,s00000173,d00000023,4.676,4634,controlled,800
4,s00000235,d00000061,4.072,4817,controlled,800
14,s00000130,d00000235,6.351,3887,controlled,800
9,s00000039,d00000000,9.0,11934,controlled,800
6,s00000200,d00000142,14.269,8933,controlled,800
14,s00000200,d00000142,3.276,3188,controlled,800
5,s00000034,d00000018,5.726,4581,controlled,800
13,s00000198,d00000252,15.023,8758,controlled,800
0,s00000110,d00000133,6.788,3414,controlled,800
15,s00000042,d00000233,5.582,5058,controlled,800
8,s00000058,d00000237,7.377,7856,controlled,800
8,s00000118,d00000157,2.969,2521,controlled,800
13,s00000014,d00000011,4.845,4414,controlled,800
6,s00000155,d00000105,9.63,1021,controlled,800
11,s00000193,d00000195,6.143,4484,controlled,800
6,s00000127,d00000239,15.542,10646,controlled,800
12,s00000039,d00000063,2.758,1839,controlled,800
4,s00000223,d00000024,16.287,8844,controlled,800
4,s00000220,d00000174,2.792,2382,controlled,800
6,s00000184,d00000184,3.672,5116,controlled,800
4,s00000022,d00000107,0.335,361,controlled,800
6,s00000025,d00000194,3.031,3483,controlled,800
5,s00000035,d00000211,3.322,993,controlled,800
5,s00000247,d00000243,12.398,6596,controlled,800
8,s00000063,d00000083,2.478,627,controlled,800
10,s00000232,d00000168,2.182,3160,controlled,800
5,s00000079,d00000182,5.084,1434,controlled,800
10,s00000211,d00000039,9.784,10713,controlled,800
15,s00000128,d00000172,1.525,926,controlled,800
3,s00000251,d00000215,6.19,6172,controlled,800
4,s00000240,d00000219,18.272,14289,controlled,800
6,s00000052,d00000131,3.807,2360,controlled,800
1,s00000070,d00000110,2.809,1848,controlled,800
0,s00000090,d00000182,1.533,1883,controlled,800
7,s00000247,d00000243,5.457,6182,controlled,800
1,s00000110,d00000157,5.126,2717,controlled,800
0,s00000042,d00000240,4.243,4115,controlled,800
15,s00000072,d00000025,6.26,2592,controlled,800
0,s00000098,d00000047,5.482,5350,controlled,800
8,s00000112,d00000141,5.743,3865,controlled,800
6,s00000051,d00000088,5.545,4386,controlled,800
12,s00000045,d00000224,8.147,3886,controlled,800
11,s00000170,d00000062,1.634,2305,controlled,800
3,s00000180,d00000229,2.827,1427,controlled,800
9,s00000106,d00000081,6.778,691,controlled,800
13,s00000221,d00000009,1.842,915,controlled,800
4,s00000027,d00000100,5.706,4085,controlled,800
11,s00000159,d00000066,4.995,4131,controlled,800
6,s00000096,d00000031,4.227,2363,controlled,800
6,s00000086,d00000107,1.784,2201,controlled,800
4,s00000127,d00000239,2.544,3656,controlled,800
15,s00000174,d00000143,7.057,5808,controlled,800
1,s00000027,d00000189,9.233,4589,controlled,800
4,s00000120,d00000247,2.68,2077,controlled,800
6,s00000027,d00000189,3.455,2197,controlled,800
8,s00000255,d00000201,3.933,4291,controlled,800
9,s00000145,d00000010,1.102,1218,controlled,800
11,s00000240,d00000176,1.903,607,controlled,800
5,s00000146,d00000015,6.431,4180,controlled,800
4,s00000107,d00000040,3.706,5237,controlled,800
7,s00000218,d00000210,1.727,472,controlled,800
0,s00000234,d00000009,4.613,4991,controlled,800
11,s00000015,d00000214,1.812,669,controlled,800
6,s00000172,d00000071,4.775,2779,controlled,800
0,s00000246,d00000162,9.254,7200,controlled,800
1,s00000020,d00000200,12.611,1097,controlled,800
0,s00000061,d00000234,12.915,7568,controlled,800
5,s00000037,d00000203,7.527,2183,controlled,800
7,s00000155,d00000001,0.854,738,controlled,800
10,s00000029,d00000211,6.731,3837,controlled,800
6,s00000244,d00000086,5.683,2256,controlled,800
11,s00000107,d00000040,3.576,3666,controlled,800
14,s00000100,d00000226,8.233,11674,controlled,800
3,s00000210,d00000183,1.457,2090,controlled,800
12,s00000030,d00000031,10.865,5726,controlled,800
14,s00000064,d00000074,2.735,944,controlled,800
4,s00000139,d00000236,7.216,4229,controlled,800
0,s00000168,d00000138,4.813,6955,controlled,800
13,s00000125,d00000196,2.796,2569,controlled,800
1,s00000006,d00000100,9.197,10531,controlled,800
7,s00000077,d00000206,3.03,3732,controlled,800
15,s00000096,d00000248,4.081,2661,controlled,800
10,s00000075,d00000146,2.922,3682,controlled,800
5,s00000208,d00000013,13.818,19705,controlled,800
3,s00000162,d00000235,2.113,1737,controlled,800
7,s00000255,d00000133,3.481,2224,controlled,800
4,s00000113,d00000138,2.61,3263,controlled,800
11,s00000210,d00000183,1.365,300,controlled,800
13,s00000168,d00000009,10.935,10684,controlled,800
15,s00000168,d00000187,4.895,1140,controlled,800
2,s00000058,d00000237,6.886,3705,controlled,800
3,s00000173,d00000118,3.369,4824,controlled,800
0,s00000163,d00000103,6.141,4526,controlled,800
3,s00000107,d00000040,5.349,6462,controlled,800
1,s00000017,d00000070,9.916,5146,controlled,800
9,s00000217,d00000143,2.985,1675,controlled,800
9,s00000162,d00000235,10.104,11701,controlled,800
12,s00000058,d00000237,9.878,652,controlled,800
7,s00000096,d00000138,17.95,15670,controlled,800
14,s00000033,d00000092,3.215,524,controlled,800
9,s00000020,d00000200,0.589,466,controlled,800
10,s00000096,d00000169,10.917,1605,controlled,800
5,s00000193,d00000195,4.089,2167,controlled,800
2,s00000191,d00000251,7.374,553,controlled,800
1,s00000241,d00000149,3.969,4303,controlled,800
13,s00000159,d00000133,22.632,24329,controlled,800
3,s00000162,d00000164,0.995,426,controlled,800
9,s00000162,d00000164,16.136,6342,controlled,800
15,s00000108,d00000093,3.308,1631,controlled,800
1,s00000146,d00000015,1.262,997,controlled,800
12,s00000087,d00000097,2.382,167,controlled,800
7,s00000067,d00000193,3.162,2985,controlled,800
10,s00000037,d00000104,14.418,3100,controlled,800
14,s00000079,d00000004,4.0,1184,controlled,800
15,s00000107,d00000040,14.338,7398,controlled,800
2,s00000214,d00000074,3.51,3878,controlled,800
11,s00000043,d00000073,13.412,6894,controlled,800
1,s00000112,d00000236,5.034,5281,controlled,800
1,s00000171,d00000223,2.305,1510,controlled,800
1,s00000020,d00000200,2.623,218,controlled,800
5,s00000096,d00000007,0.975,942,controlled,800
6,s00000079,d00000220,3.3,4069,controlled,800
11,s00000238,d00000242,1.196,520,controlled,800
14,s00000114,d00000002,4.482,5110,controlled,800
13,s00000058,d00000237,7.479,2229,controlled,800
14,s00000251,d00000107,1.453,893,controlled,800
11,s00000048,d00000170,6.801,6325,controlled,800
5,s00000188,d00000098,5.118,5000,controlled,800
13,s00000100,d00000226,3.376,3562,controlled,800
9,s00000136,d00000164,7.795,3563,controlled,800
7,s00000202,d00000238,3.07,4074,controlled,800
14,s00000139,d00000141,5.053,2729,controlled,800
2,s00000246,d00000222,3.97,3005,controlled,800
11,s00000183,d00000239,5.024,6964,controlled,800
8,s00000245,d00000213,1.032,151,controlled,800
6,s00000095,d00000165,4.457,5843,controlled,800
11,s00000077,d00000243,9.557,5094,controlled,800
13,s00000116,d00000150,4.974,2114,controlled,800
12,s00000162,d00000171,6.375,6433,controlled,800
5,s00000070,d00000239,10.157,11143,controlled,800
1,s00000191,d00000181,0.45,278,controlled,800
9,s00000168,d00000238,12.209,15933,controlled,800
3,s00000150,d00000216,5.658,1477,controlled,800
12,s00000171,d00000223,4.316,3353,controlled,800
14,s00000215,d00000141,2.366,3280,controlled,800
14,s00000062,d00000016,2.124,1154,controlled,800
12,s00000095,d00000105,3.774,4672,controlled,800
1,s00000245,d00000213,3.929,4067,controlled,800
4,s00000063,d00000057,4.438,1868,controlled,800
12,s00000110,d00000225,3.306,1930,controlled,800
1,s00000100,d00000059,6.482,1543,controlled,800
11,s00000238,d00000242,10.913,14121,controlled,800
9,s00000038,d00000012,4.142,3012,controlled,800
1,s00000202,d00000064,4.877,6832,controlled,800
10,s00000101,d00000254,12.034,4874,controlled,800
3,s00000071,d00000049,2.206,179,controlled,800
1,s00000179,d00000065,5.049,3877,controlled,800
8,s00000000,d00000242,8.978,11222,controlled,800
15,s00000082,d00000078,6.623,7199,controlled,800
9,s00000167,d00000116,8.853,11536,controlled,800
4,s00000118,d00000157,3.403,1559,controlled,800
9,s00000085,d00000012,15.064,11554,controlled,800
10,s00000027,d00000134,4.519,2626,controlled,800
12,s00000139,d00000141,1.207,1560,controlled,800
5,s00000236,d00000198,2.502,2304,controlled,800
13,s00000131,d00000182,9.11,11725,controlled,800
1,s00000162,d00000164,11.26,8997,controlled,800
4,s00000225,d00000105,4.371,3270,controlled,800
2,s00000110,d00000225,2.326,195,controlled,800
13,s00000015,d00000001,6.307,8224,controlled,800
9,s00000230,d00000115,5.066,2629,controlled,800
10,s00000204,d00000156,4.877,3955,controlled,800
13,s00000121,d00000005,7.964,1975,controlled,800
8,s00000172,d00000185,3.631,3892,controlled,800
14,s00000094,d00000186,2.826,3544,controlled,800
1,s00000109,d00000239,10.567,11518,controlled,800
7,s00000107,d00000040,1.522,1076,controlled,800
15,s00000254,d00000253,6.432,8509,controlled,800
5,s00000008,d00000081,1.094,1271,controlled,800
0,s00000153,d00000244,4.635,1409,controlled,800
3,s00000027,d00000105,3.009,1303,controlled,800
0,s00000128,d00000152,5.494,3736,controlled,800
0,s00000064,d00000112,6.248,906,controlled,800
8,s00000076,d00000100,3.958,2177,controlled,800
13,s00000128,d00000228,11.371,14748,controlled,800
14,s00000067,d00000250,3.948,2459,controlled,800
2,s00000132,d00000086,5.056,6507,controlled,800
12,s00000188,d00000151,11.8,10207,controlled,800
6,s00000092,d00000048,1.322,1135,controlled,800
4,s00000164,d00000118,3.54,853,controlled,800
9,s00000237,d00000245,2.115,516,controlled,800
12,s00000188,d00000098,10.882,15191,controlled,800
11,s00000082,d00000078,0.878,137,controlled,800
2,s00000058,d00000141,5.564,8006,controlled,800
15,s00000193,d00000102,7.386,7304,controlled,800
0,s00000000,d00000208,21.446,26743,controlled,800
4,s00000104,d00000160,2.674,2128,controlled,800
12,s00000131,d00000253,8.177,2870,controlled,800
5,s00000143,d00000153,7.609,4101,controlled,800
2,s00000037,d00000141,6.032,8240,controlled,800
6,s00000190,d00000142,5.244,4510,controlled,800
11,s00000230,d00000029,8.34,8815,controlled,800
12,s00000241,d00000102,5.682,773,controlled,800
12,s00000015,d00000214,4.036,3084,controlled,800
12,s00000013,d00000062,6.204,2178,controlled,800
0,s00000050,d00000121,6.461,5189,controlled,800
15,s00000173,d00000005,11.465,16246,controlled,800
1,s00000067,d00000235,3.809,4800,controlled,800
3,s00000063,d00000007,11.34,7734,controlled,800
0,s00000168,d00000250,12.014,14405,controlled,800
10,s00000187,d00000215,9.958,6672,controlled,800
9,s00000123,d00000050,4.177,3279,controlled,800
9,s00000027,d00000134,5.326,7584,controlled,800
7,s00000055,d00000016,7.957,4703,controlled,800
0,s00000067,d00000002,9.005,6159,controlled,800
11,s00000033,d00000081,0.746,278,controlled,800
3,s00000074,d00000041,7.726,989,controlled,800
8,s00000173,d00000121,7.532,6154,controlled,800
9,s00000130,d00000078,11.481,11424,controlled,800
6,s00000017,d00000116,2.45,1904,controlled,800
1,s00000162,d00000214,5.949,4575,controlled,800
3,s00000135,d00000039,19.33,5045,controlled,800
11,s00000130,d00000078,15.0,6270,controlled,800
12,s00000160,d00000187,3.884,4054,controlled,800
5,s00000034,d00000018,2.629,2067,controlled,800
14,s00000027,d00000105,11.045,14778,controlled,800
0,s00000077,d00000053,2.317,1082,controlled,800
10,s00000110,d00000157,2.556,1807,controlled,800
15,s00000024,d00000132,5.481,5728,controlled,800
5,s00000238,d00000242,2.958,2789,controlled,800
15,s00000182,d00000001,3.62,5130,controlled,800
15,s00000230,d00000029,13.448,3967,controlled,800
5,s00000162,d00000171,13.218,2062,controlled,800
0,s00000111,d00000075,5.9,6018,controlled,800
7,s00000066,d00000032,2.978,3264,controlled,800
6,s00000096,d00000031,5.515,2476,controlled,800
9,s00000142,d00000175,7.611,9598,controlled,800
11,s00000053,d00000041,8.729,4469,controlled,800
13,s00000100,d00000226,7.113,7383,controlled,800
0,s00000226,d00000229,10.268,14529,controlled,800
3,s00000110,d00000225,4.237,3559,controlled,800
5,s00000250,d00000060,4.873,4449,controlled,800
10,s00000250,d00000145,1.174,539,controlled,800
9,s00000118,d00000173,9.401,11591,controlled,800
9,s00000023,d00000043,1.528,917,controlled,800
0,s00000031,d00000237,3.468,2438,controlled,800
8,s00000035,d00000049,5.433,1391,controlled,800
1,s00000241,d00000149,15.503,19580,controlled,800
5,s00000153,d00000074,7.705,1125,controlled,800
10,s00000255,d00000201,1.984,476,controlled,800
7,s00000147,d00000097,2.384,2467,controlled,800
6,s00000201,d00000076,4.705,654,controlled,800
2,s00000151,d00000160,19.508,4253,controlled,800
3,s00000045,d00000198,3.628,2394,controlled,800
12,s00000190,d00000236,2.528,336,controlled,800
14,s00000128,d00000228,10.759,14514,controlled,800
8,s00000194,d00000187,3.278,1328,controlled,800
10,s00000084,d00000136,3.599,1220,controlled,800
9,s00000173,d00000093,6.076,480,controlled,800
4,s00000034,d00000181,5.542,2549,controlled,800
11,s00000094,d00000186,2.172,1942,controlled,800
14,s00000229,d00000049,6.387,3570,controlled,800
8,s00000216,d00000026,4.495,3547,controlled,800
1,s00000104,d00000160,3.949,1864,controlled,800
6,s00000054,d00000175,6.028,4051,controlled,800
0,s00000104,d00000160,0.883,381,controlled,800
5,s00000028,d00000201,6.337,1084,controlled,800
15,s00000202,d00000157,3.276,868,controlled,800
5,s00000162,d00000164,6.765,5263,controlled,800
12,s00000067,d00000235,2.792,1025,controlled,800
6,s00000223,d00000024,11.147,11359,controlled,800
1,s00000191,d00000221,4.888,4771,controlled,800
8,s00000227,d00000111,10.359,5511,controlled,800
8,s00000184,d00000066,15.624,2312,controlled,800
12,s00000076,d00000100,4.575,2004,controlled,800
15,s00000054,d00000206,12.411,17027,controlled,800
14,s00000047,d00000177,3.274,2121,controlled,800
13,s00000046,d00000248,9.109,10430,controlled,800
11,s00000040,d00000035,5.862,2644,controlled,800
13,s00000063,d00000013,15.943,19402,controlled,800
15,s00000151,d00000142,1.829,1077,controlled,800
7,s00000130,d00000235,4.709,6545,controlled,800
15,s00000028,d00000145,7.868,6775,controlled,800
9,s00000226,d00000044,8.957,7380,controlled,800
13,s00000240,d00000128,5.871,716,controlled,800
10,s00000219,d00000165,3.714,4654,controlled,800
14,s00000029,d00000211,6.123,2829,controlled,800
8,s00000212,d00000025,4.716,6003,controlled,800
6,s00000035,d00000049,3.868,874,controlled,800
9,s00000122,d00000089,9.74,769,controlled,800
8,s00000159,d00000133,11.335,4330,controlled,800
1,s00000060,d00000135,2.676,335,controlled,800
11,s00000163,d00000103,1.557,1847,controlled,800
9,s00000034,d00000221,10.67,11183,controlled,800
15,s00000107,d00000040,6.573,3964,controlled,800
6,s00000185,d00000157,7.659,4113,controlled,800
1,s00000179,d00000065,6.614,4563,controlled,800
8,s00000058,d00000141,8.858,10719,controlled,800
9,s00000233,d00000140,8.355,4035,controlled,800
0,s00000173,d00000089,3.977,5441,controlled,800
7,s00000220,d00000227,7.413,10245,controlled,800
0,s00000132,d00000221,0.706,531,controlled,800
0,s00000167,d00000111,1.023,1297,controlled,800
11,s00000130,d00000235,2.816,3295,controlled,800
10,s00000092,d00000048,3.836,552,controlled,800
7,s00000162,d00000214,2.95,2186,controlled,800
1,s00000239,d00000133,2.445,1022,controlled,800
2,s00000087,d00000220,5.457,6068,controlled,800
10,s00000202,d00000069,2.216,1456,controlled,800
14,s00000092,d00000048,5.533,4897,controlled,800
1,s00000220,d00000006,2.088,2332,controlled,800
8,s00000075,d00000110,6.132,8051,controlled,800
4,s00000028,d00000176,13.372,6739,controlled,800
1,s00000107,d00000040,3.386,1040,controlled,800
14,s00000045,d00000018,0.65,205,controlled,800
12,s00000101,d00000254,8.897,9671,controlled,800
9,s00000142,d00000138,1.233,319,controlled,800
5,s00000127,d00000165,3.224,1235,controlled,800
4,s00000010,d00000094,12.232,15106,controlled,800
14,s00000198,d00000084,3.355,3087,controlled,800
3,s00000201,d00000157,6.746,4108,controlled,800
12,s00000182,d00000001,5.504,6847,controlled,800
2,s00000115,d00000239,3.015,1580,controlled,800
0,s00000235,d00000061,8.139,5388,controlled,800
14,s00000048,d00000180,9.438,6267,controlled,800
3,s00000097,d00000102,0.859,884,controlled,800
10,s00000072,d00000025,10.53,15110,controlled,800
9,s00000159,d00000133,3.22,1278,controlled,800
2,s00000096,d00000169,9.059,9385,controlled,800
8,s00000007,d00000180,1.529,986,controlled,800
9,s00000148,d00000244,1.342,520,controlled,800
5,s00000219,d00000219,12.011,5862,controlled,800
2,s00000059,d00000001,6.836,2263,controlled,800
4,s00000060,d00000180,6.967,2264,controlled,800
4,s00000191,d00000023,12.118,2739,controlled,800
8,s00000138,d00000160,5.476,7617,controlled,800
10,s00000107,d00000040,6.167,8141,controlled,800
5,s00000179,d00000067,2.107,2328,controlled,800
13,s00000150,d00000216,3.814,2632,controlled,800
3,s00000132,d00000221,6.911,9613,controlled,800
15,s00000072,d00000025,4.544,4689,controlled,800
0,s00000146,d00000063,0.309,357,controlled,800
14,s00000219,d00000165,9.323,11934,controlled,800
0,s00000097,d00000102,15.336,7530,controlled,800
7,s00000161,d00000254,7.71,1180,controlled,800
8,s00000151,d00000145,8.519,9328,controlled,800
5,s00000222,d00000231,5.438,1942,controlled,800
2,s00000108,d00000161,4.178,5920,controlled,800
11,s00000151,d00000160,6.91,4381,controlled,800
4,s00000231,d00000003,4.139,356,controlled,800
9,s00000095,d00000186,4.268,4789,controlled,800
4,s00000146,d00000063,5.472,4110,controlled,800
0,s00000053,d00000221,7.352,4933,controlled,800
1,s00000230,d00000029,7.99,7639,controlled,800
6,s00000240,d00000056,5.188,2516,controlled,800
14,s00000111,d00000075,7.485,8518,controlled,800
7,s00000045,d00000140,3.152,514,controlled,800
4,s00000087,d00000083,6.894,7818,controlled,800
6,s00000131,d00000121,1.98,1275,controlled,800
15,s00000188,d00000098,3.398,2749,controlled,800
4,s00000234,d00000052,3.333,1090,controlled,800
1,s00000230,d00000029,15.544,2860,controlled,800
1,s00000108,d00000161,2.311,3231,controlled,800
12,s00000096,d00000031,3.774,1634,controlled,800
13,s00000135,d00000039,7.785,9910,controlled,800
10,s00000008,d00000081,4.767,6436,controlled,800
11,s00000032,d00000021,8.286,5195,controlled,800
5,s00000119,d00000078,3.385,4458,controlled,800
